Sensor Number,Time Index,Moment,Speed
194,23,3,-0.5959522724151611
194,23,4,-0.14718905091285706
194,23,5,-1.167730450630188
194,23,6,-0.4317036271095276
194,23,7,-0.4749993085861206
194,23,8,-0.07365511357784271
194,23,9,-0.8275499939918518
194,23,10,-0.6014503240585327
194,23,11,-0.17811454832553864
195,0,0,0.7372801303863525
195,0,1,0.7290334701538086
195,0,2,0.5923720002174377
195,0,3,0.8115013241767883
195,0,4,0.644503653049469
195,0,5,0.7249099612236023
195,0,6,0.5455420613288879
195,0,7,0.7620205283164978
195,0,8,0.7249099612236023
195,0,9,0.7682056427001953
195,0,10,0.5860887169837952
195,0,11,0.6197632551193237
195,1,0,0.7290334701538086
195,1,1,0.5923720002174377
195,1,2,0.8115013241767883
195,1,3,0.644503653049469
195,1,4,0.7249099612236023
195,1,5,0.5455420613288879
195,1,6,0.7620205283164978
195,1,7,0.7249099612236023
195,1,8,0.7682056427001953
195,1,9,0.5860887169837952
195,1,10,0.6197632551193237
195,1,11,0.7991311550140381
195,2,0,0.5923720002174377
195,2,1,0.8115013241767883
195,2,2,0.644503653049469
195,2,3,0.7249099612236023
195,2,4,0.5455420613288879
195,2,5,0.7620205283164978
195,2,6,0.7249099612236023
195,2,7,0.7682056427001953
195,2,8,0.5860887169837952
195,2,9,0.6197632551193237
195,2,10,0.7991311550140381
195,2,11,0.7054709196090698
195,3,0,0.8115013241767883
195,3,1,0.644503653049469
195,3,2,0.7249099612236023
195,3,3,0.5455420613288879
195,3,4,0.7620205283164978
195,3,5,0.7249099612236023
195,3,6,0.7682056427001953
195,3,7,0.5860887169837952
195,3,8,0.6197632551193237
195,3,9,0.7991311550140381
195,3,10,0.7054709196090698
195,3,11,0.6905483603477478
195,4,0,0.644503653049469
195,4,1,0.7249099612236023
195,4,2,0.5455420613288879
195,4,3,0.7620205283164978
195,4,4,0.7249099612236023
195,4,5,0.7682056427001953
195,4,6,0.5860887169837952
195,4,7,0.6197632551193237
195,4,8,0.7991311550140381
195,4,9,0.7054709196090698
195,4,10,0.6905483603477478
195,4,11,0.7761578559875488
195,5,0,0.7249099612236023
195,5,1,0.5455420613288879
195,5,2,0.7620205283164978
195,5,3,0.7249099612236023
195,5,4,0.7682056427001953
195,5,5,0.5860887169837952
195,5,6,0.6197632551193237
195,5,7,0.7991311550140381
195,5,8,0.7054709196090698
195,5,9,0.6905483603477478
195,5,10,0.7761578559875488
195,5,11,0.5782346725463867
195,6,0,0.5455420613288879
195,6,1,0.7620205283164978
195,6,2,0.7249099612236023
195,6,3,0.7682056427001953
195,6,4,0.5860887169837952
195,6,5,0.6197632551193237
195,6,6,0.7991311550140381
195,6,7,0.7054709196090698
195,6,8,0.6905483603477478
195,6,9,0.7761578559875488
195,6,10,0.5782346725463867
195,6,11,0.47750598192214966
195,7,0,0.7620205283164978
195,7,1,0.7249099612236023
195,7,2,0.7682056427001953
195,7,3,0.5860887169837952
195,7,4,0.6197632551193237
195,7,5,0.7991311550140381
195,7,6,0.7054709196090698
195,7,7,0.6905483603477478
195,7,8,0.7761578559875488
195,7,9,0.5782346725463867
195,7,10,0.47750598192214966
195,7,11,0.6692440509796143
195,8,0,0.7249099612236023
195,8,1,0.7682056427001953
195,8,2,0.5860887169837952
195,8,3,0.6197632551193237
195,8,4,0.7991311550140381
195,8,5,0.7054709196090698
195,8,6,0.6905483603477478
195,8,7,0.7761578559875488
195,8,8,0.5782346725463867
195,8,9,0.47750598192214966
195,8,10,0.6692440509796143
195,8,11,0.3803114891052246
195,9,0,0.7682056427001953
195,9,1,0.5860887169837952
195,9,2,0.6197632551193237
195,9,3,0.7991311550140381
195,9,4,0.7054709196090698
195,9,5,0.6905483603477478
195,9,6,0.7761578559875488
195,9,7,0.5782346725463867
195,9,8,0.47750598192214966
195,9,9,0.6692440509796143
195,9,10,0.3803114891052246
195,9,11,0.6190761923789978
195,10,0,0.5860887169837952
195,10,1,0.6197632551193237
195,10,2,0.7991311550140381
195,10,3,0.7054709196090698
195,10,4,0.6905483603477478
195,10,5,0.7761578559875488
195,10,6,0.5782346725463867
195,10,7,0.47750598192214966
195,10,8,0.6692440509796143
195,10,9,0.3803114891052246
195,10,10,0.6190761923789978
195,10,11,0.5228632092475891
195,11,0,0.6197632551193237
195,11,1,0.7991311550140381
195,11,2,0.7054709196090698
195,11,3,0.6905483603477478
195,11,4,0.7761578559875488
195,11,5,0.5782346725463867
195,11,6,0.47750598192214966
195,11,7,0.6692440509796143
195,11,8,0.3803114891052246
195,11,9,0.6190761923789978
195,11,10,0.5228632092475891
195,11,11,0.6754291653633118
195,12,0,0.7991311550140381
195,12,1,0.7054709196090698
195,12,2,0.6905483603477478
195,12,3,0.7761578559875488
195,12,4,0.5782346725463867
195,12,5,0.47750598192214966
195,12,6,0.6692440509796143
195,12,7,0.3803114891052246
195,12,8,0.6190761923789978
195,12,9,0.5228632092475891
195,12,10,0.6754291653633118
195,12,11,0.40740811824798584
195,13,0,0.7054709196090698
195,13,1,0.6905483603477478
195,13,2,0.7761578559875488
195,13,3,0.5782346725463867
195,13,4,0.47750598192214966
195,13,5,0.6692440509796143
195,13,6,0.3803114891052246
195,13,7,0.6190761923789978
195,13,8,0.5228632092475891
195,13,9,0.6754291653633118
195,13,10,0.40740811824798584
195,13,11,-0.0862216204404831
195,14,0,0.6905483603477478
195,14,1,0.7761578559875488
195,14,2,0.5782346725463867
195,14,3,0.47750598192214966
195,14,4,0.6692440509796143
195,14,5,0.3803114891052246
195,14,6,0.6190761923789978
195,14,7,0.5228632092475891
195,14,8,0.6754291653633118
195,14,9,0.40740811824798584
195,14,10,-0.0862216204404831
195,14,11,0.3873801529407501
195,15,0,0.7761578559875488
195,15,1,0.5782346725463867
195,15,2,0.47750598192214966
195,15,3,0.6692440509796143
195,15,4,0.3803114891052246
195,15,5,0.6190761923789978
195,15,6,0.5228632092475891
195,15,7,0.6754291653633118
195,15,8,0.40740811824798584
195,15,9,-0.0862216204404831
195,15,10,0.3873801529407501
195,15,11,0.3785443902015686
195,16,0,0.5782346725463867
195,16,1,0.47750598192214966
195,16,2,0.6692440509796143
195,16,3,0.3803114891052246
195,16,4,0.6190761923789978
195,16,5,0.5228632092475891
195,16,6,0.6754291653633118
195,16,7,0.40740811824798584
195,16,8,-0.0862216204404831
195,16,9,0.3873801529407501
195,16,10,0.3785443902015686
195,16,11,0.43421027064323425
195,17,0,0.47750598192214966
195,17,1,0.6692440509796143
195,17,2,0.3803114891052246
195,17,3,0.6190761923789978
195,17,4,0.5228632092475891
195,17,5,0.6754291653633118
195,17,6,0.40740811824798584
195,17,7,-0.0862216204404831
195,17,8,0.3873801529407501
195,17,9,0.3785443902015686
195,17,10,0.43421027064323425
195,17,11,0.19917650520801544
195,18,0,0.6692440509796143
195,18,1,0.3803114891052246
195,18,2,0.6190761923789978
195,18,3,0.5228632092475891
195,18,4,0.6754291653633118
195,18,5,0.40740811824798584
195,18,6,-0.0862216204404831
195,18,7,0.3873801529407501
195,18,8,0.3785443902015686
195,18,9,0.43421027064323425
195,18,10,0.19917650520801544
195,18,11,0.687799334526062
195,19,0,0.3803114891052246
195,19,1,0.6190761923789978
195,19,2,0.5228632092475891
195,19,3,0.6754291653633118
195,19,4,0.40740811824798584
195,19,5,-0.0862216204404831
195,19,6,0.3873801529407501
195,19,7,0.3785443902015686
195,19,8,0.43421027064323425
195,19,9,0.19917650520801544
195,19,10,0.687799334526062
195,19,11,0.5208016633987427
195,20,0,0.6190761923789978
195,20,1,0.5228632092475891
195,20,2,0.6754291653633118
195,20,3,0.40740811824798584
195,20,4,-0.0862216204404831
195,20,5,0.3873801529407501
195,20,6,0.3785443902015686
195,20,7,0.43421027064323425
195,20,8,0.19917650520801544
195,20,9,0.687799334526062
195,20,10,0.5208016633987427
195,20,11,0.4706336259841919
195,21,0,0.5228632092475891
195,21,1,0.6754291653633118
195,21,2,0.40740811824798584
195,21,3,-0.0862216204404831
195,21,4,0.3873801529407501
195,21,5,0.3785443902015686
195,21,6,0.43421027064323425
195,21,7,0.19917650520801544
195,21,8,0.687799334526062
195,21,9,0.5208016633987427
195,21,10,0.4706336259841919
195,21,11,0.5146165490150452
195,22,0,0.6754291653633118
195,22,1,0.40740811824798584
195,22,2,-0.0862216204404831
195,22,3,0.3873801529407501
195,22,4,0.3785443902015686
195,22,5,0.43421027064323425
195,22,6,0.19917650520801544
195,22,7,0.687799334526062
195,22,8,0.5208016633987427
195,22,9,0.4706336259841919
195,22,10,0.5146165490150452
195,22,11,0.5702824592590332
195,23,0,0.40740811824798584
195,23,1,-0.0862216204404831
195,23,2,0.3873801529407501
195,23,3,0.3785443902015686
195,23,4,0.43421027064323425
195,23,5,0.19917650520801544
195,23,6,0.687799334526062
195,23,7,0.5208016633987427
195,23,8,0.4706336259841919
195,23,9,0.5146165490150452
195,23,10,0.5702824592590332
195,23,11,0.6065093278884888
196,0,0,-0.6729224920272827
196,0,1,-0.7279011011123657
196,0,2,-0.8337350487709045
196,0,3,-0.733398973941803
196,0,4,-0.6234416961669922
196,0,5,-0.6674246191978455
196,0,6,-0.5574673414230347
196,0,7,-0.6914777755737305
196,0,8,-0.6110714673995972
196,0,9,-0.8151797652244568
196,0,10,-0.6949138641357422
196,0,11,-0.7718840837478638
196,1,0,-0.7279011011123657
196,1,1,-0.8337350487709045
196,1,2,-0.733398973941803
196,1,3,-0.6234416961669922
196,1,4,-0.6674246191978455
196,1,5,-0.5574673414230347
196,1,6,-0.6914777755737305
196,1,7,-0.6110714673995972
196,1,8,-0.8151797652244568
196,1,9,-0.6949138641357422
196,1,10,-0.7718840837478638
196,1,11,-0.8378583788871765
196,2,0,-0.8337350487709045
196,2,1,-0.733398973941803
196,2,2,-0.6234416961669922
196,2,3,-0.6674246191978455
196,2,4,-0.5574673414230347
196,2,5,-0.6914777755737305
196,2,6,-0.6110714673995972
196,2,7,-0.8151797652244568
196,2,8,-0.6949138641357422
196,2,9,-0.7718840837478638
196,2,10,-0.8378583788871765
196,2,11,-0.7285884022712708
196,3,0,-0.733398973941803
196,3,1,-0.6234416961669922
196,3,2,-0.6674246191978455
196,3,3,-0.5574673414230347
196,3,4,-0.6914777755737305
196,3,5,-0.6110714673995972
196,3,6,-0.8151797652244568
196,3,7,-0.6949138641357422
196,3,8,-0.7718840837478638
196,3,9,-0.8378583788871765
196,3,10,-0.7285884022712708
196,3,11,-0.7718840837478638
196,4,0,-0.6234416961669922
196,4,1,-0.6674246191978455
196,4,2,-0.5574673414230347
196,4,3,-0.6914777755737305
196,4,4,-0.6110714673995972
196,4,5,-0.8151797652244568
196,4,6,-0.6949138641357422
196,4,7,-0.7718840837478638
196,4,8,-0.8378583788871765
196,4,9,-0.7285884022712708
196,4,10,-0.7718840837478638
196,4,11,-0.753328800201416
196,5,0,-0.6674246191978455
196,5,1,-0.5574673414230347
196,5,2,-0.6914777755737305
196,5,3,-0.6110714673995972
196,5,4,-0.8151797652244568
196,5,5,-0.6949138641357422
196,5,6,-0.7718840837478638
196,5,7,-0.8378583788871765
196,5,8,-0.7285884022712708
196,5,9,-0.7718840837478638
196,5,10,-0.753328800201416
196,5,11,-0.7663862109184265
196,6,0,-0.5574673414230347
196,6,1,-0.6914777755737305
196,6,2,-0.6110714673995972
196,6,3,-0.8151797652244568
196,6,4,-0.6949138641357422
196,6,5,-0.7718840837478638
196,6,6,-0.8378583788871765
196,6,7,-0.7285884022712708
196,6,8,-0.7718840837478638
196,6,9,-0.753328800201416
196,6,10,-0.7663862109184265
196,6,11,-0.8646605610847473
196,7,0,-0.6914777755737305
196,7,1,-0.6110714673995972
196,7,2,-0.8151797652244568
196,7,3,-0.6949138641357422
196,7,4,-0.7718840837478638
196,7,5,-0.8378583788871765
196,7,6,-0.7285884022712708
196,7,7,-0.7718840837478638
196,7,8,-0.753328800201416
196,7,9,-0.7663862109184265
196,7,10,-0.8646605610847473
196,7,11,-0.9388817548751831
196,8,0,-0.6110714673995972
196,8,1,-0.8151797652244568
196,8,2,-0.6949138641357422
196,8,3,-0.7718840837478638
196,8,4,-0.8378583788871765
196,8,5,-0.7285884022712708
196,8,6,-0.7718840837478638
196,8,7,-0.753328800201416
196,8,8,-0.7663862109184265
196,8,9,-0.8646605610847473
196,8,10,-0.9388817548751831
196,8,11,-0.7993735074996948
196,9,0,-0.8151797652244568
196,9,1,-0.6949138641357422
196,9,2,-0.7718840837478638
196,9,3,-0.8378583788871765
196,9,4,-0.7285884022712708
196,9,5,-0.7718840837478638
196,9,6,-0.753328800201416
196,9,7,-0.7663862109184265
196,9,8,-0.8646605610847473
196,9,9,-0.9388817548751831
196,9,10,-0.7993735074996948
196,9,11,-0.4914928376674652
196,10,0,-0.6949138641357422
196,10,1,-0.7718840837478638
196,10,2,-0.8378583788871765
196,10,3,-0.7285884022712708
196,10,4,-0.7718840837478638
196,10,5,-0.753328800201416
196,10,6,-0.7663862109184265
196,10,7,-0.8646605610847473
196,10,8,-0.9388817548751831
196,10,9,-0.7993735074996948
196,10,10,-0.4914928376674652
196,10,11,-0.6658537983894348
196,11,0,-0.7718840837478638
196,11,1,-0.8378583788871765
196,11,2,-0.7285884022712708
196,11,3,-0.7718840837478638
196,11,4,-0.753328800201416
196,11,5,-0.7663862109184265
196,11,6,-0.8646605610847473
196,11,7,-0.9388817548751831
196,11,8,-0.7993735074996948
196,11,9,-0.4914928376674652
196,11,10,-0.6658537983894348
196,11,11,-0.7498927116394043
196,12,0,-0.8378583788871765
196,12,1,-0.7285884022712708
196,12,2,-0.7718840837478638
196,12,3,-0.753328800201416
196,12,4,-0.7663862109184265
196,12,5,-0.8646605610847473
196,12,6,-0.9388817548751831
196,12,7,-0.7993735074996948
196,12,8,-0.4914928376674652
196,12,9,-0.6658537983894348
196,12,10,-0.7498927116394043
196,12,11,-0.8151797652244568
196,13,0,-0.7285884022712708
196,13,1,-0.7718840837478638
196,13,2,-0.753328800201416
196,13,3,-0.7663862109184265
196,13,4,-0.8646605610847473
196,13,5,-0.9388817548751831
196,13,6,-0.7993735074996948
196,13,7,-0.4914928376674652
196,13,8,-0.6658537983894348
196,13,9,-0.7498927116394043
196,13,10,-0.8151797652244568
196,13,11,-0.5368502736091614
196,14,0,-0.7718840837478638
196,14,1,-0.753328800201416
196,14,2,-0.7663862109184265
196,14,3,-0.8646605610847473
196,14,4,-0.9388817548751831
196,14,5,-0.7993735074996948
196,14,6,-0.4914928376674652
196,14,7,-0.6658537983894348
196,14,8,-0.7498927116394043
196,14,9,-0.8151797652244568
196,14,10,-0.5368502736091614
196,14,11,-0.6110714673995972
196,15,0,-0.753328800201416
196,15,1,-0.7663862109184265
196,15,2,-0.8646605610847473
196,15,3,-0.9388817548751831
196,15,4,-0.7993735074996948
196,15,5,-0.4914928376674652
196,15,6,-0.6658537983894348
196,15,7,-0.7498927116394043
196,15,8,-0.8151797652244568
196,15,9,-0.5368502736091614
196,15,10,-0.6110714673995972
196,15,11,-0.6124460101127625
196,16,0,-0.7663862109184265
196,16,1,-0.8646605610847473
196,16,2,-0.9388817548751831
196,16,3,-0.7993735074996948
196,16,4,-0.4914928376674652
196,16,5,-0.6658537983894348
196,16,6,-0.7498927116394043
196,16,7,-0.8151797652244568
196,16,8,-0.5368502736091614
196,16,9,-0.6110714673995972
196,16,10,-0.6124460101127625
196,16,11,-0.796624481678009
196,17,0,-0.8646605610847473
196,17,1,-0.9388817548751831
196,17,2,-0.7993735074996948
196,17,3,-0.4914928376674652
196,17,4,-0.6658537983894348
196,17,5,-0.7498927116394043
196,17,6,-0.8151797652244568
196,17,7,-0.5368502736091614
196,17,8,-0.6110714673995972
196,17,9,-0.6124460101127625
196,17,10,-0.796624481678009
196,17,11,-0.7904393672943115
196,18,0,-0.9388817548751831
196,18,1,-0.7993735074996948
196,18,2,-0.4914928376674652
196,18,3,-0.6658537983894348
196,18,4,-0.7498927116394043
196,18,5,-0.8151797652244568
196,18,6,-0.5368502736091614
196,18,7,-0.6110714673995972
196,18,8,-0.6124460101127625
196,18,9,-0.796624481678009
196,18,10,-0.7904393672943115
196,18,11,-0.6419969797134399
196,19,0,-0.7993735074996948
196,19,1,-0.4914928376674652
196,19,2,-0.6658537983894348
196,19,3,-0.7498927116394043
196,19,4,-0.8151797652244568
196,19,5,-0.5368502736091614
196,19,6,-0.6110714673995972
196,19,7,-0.6124460101127625
196,19,8,-0.796624481678009
196,19,9,-0.7904393672943115
196,19,10,-0.6419969797134399
196,19,11,-0.7347734570503235
196,20,0,-0.4914928376674652
196,20,1,-0.6658537983894348
196,20,2,-0.7498927116394043
196,20,3,-0.8151797652244568
196,20,4,-0.5368502736091614
196,20,5,-0.6110714673995972
196,20,6,-0.6124460101127625
196,20,7,-0.796624481678009
196,20,8,-0.7904393672943115
196,20,9,-0.6419969797134399
196,20,10,-0.7347734570503235
196,20,11,-0.9038329124450684
196,21,0,-0.6658537983894348
196,21,1,-0.7498927116394043
196,21,2,-0.8151797652244568
196,21,3,-0.5368502736091614
196,21,4,-0.6110714673995972
196,21,5,-0.6124460101127625
196,21,6,-0.796624481678009
196,21,7,-0.7904393672943115
196,21,8,-0.6419969797134399
196,21,9,-0.7347734570503235
196,21,10,-0.9038329124450684
196,21,11,-0.8955860733985901
196,22,0,-0.7498927116394043
196,22,1,-0.8151797652244568
196,22,2,-0.5368502736091614
196,22,3,-0.6110714673995972
196,22,4,-0.6124460101127625
196,22,5,-0.796624481678009
196,22,6,-0.7904393672943115
196,22,7,-0.6419969797134399
196,22,8,-0.7347734570503235
196,22,9,-0.9038329124450684
196,22,10,-0.8955860733985901
196,22,11,-0.7498927116394043
196,23,0,-0.8151797652244568
196,23,1,-0.5368502736091614
196,23,2,-0.6110714673995972
196,23,3,-0.6124460101127625
196,23,4,-0.796624481678009
196,23,5,-0.7904393672943115
196,23,6,-0.6419969797134399
196,23,7,-0.7347734570503235
196,23,8,-0.9038329124450684
196,23,9,-0.8955860733985901
196,23,10,-0.7498927116394043
196,23,11,-0.6234416961669922
197,0,0,-0.5554056167602539
197,0,1,-0.5739609003067017
197,0,2,-0.45644402503967285
197,0,3,-0.48599499464035034
197,0,4,-0.654367208480835
197,0,5,-0.1836123913526535
197,0,6,-0.6234416961669922
197,0,7,-0.697662889957428
197,0,8,-0.33892711997032166
197,0,9,-0.4255185127258301
197,0,10,-0.4804971516132355
197,0,11,-0.462629109621048
197,1,0,-0.5739609003067017
197,1,1,-0.45644402503967285
197,1,2,-0.48599499464035034
197,1,3,-0.654367208480835
197,1,4,-0.1836123913526535
197,1,5,-0.6234416961669922
197,1,6,-0.697662889957428
197,1,7,-0.33892711997032166
197,1,8,-0.4255185127258301
197,1,9,-0.4804971516132355
197,1,10,-0.462629109621048
197,1,11,-0.2385910302400589
197,2,0,-0.45644402503967285
197,2,1,-0.48599499464035034
197,2,2,-0.654367208480835
197,2,3,-0.1836123913526535
197,2,4,-0.6234416961669922
197,2,5,-0.697662889957428
197,2,6,-0.33892711997032166
197,2,7,-0.4255185127258301
197,2,8,-0.4804971516132355
197,2,9,-0.462629109621048
197,2,10,-0.2385910302400589
197,2,11,-0.8337350487709045
197,3,0,-0.48599499464035034
197,3,1,-0.654367208480835
197,3,2,-0.1836123913526535
197,3,3,-0.6234416961669922
197,3,4,-0.697662889957428
197,3,5,-0.33892711997032166
197,3,6,-0.4255185127258301
197,3,7,-0.4804971516132355
197,3,8,-0.462629109621048
197,3,9,-0.2385910302400589
197,3,10,-0.8337350487709045
197,3,11,-0.7443946599960327
197,4,0,-0.654367208480835
197,4,1,-0.1836123913526535
197,4,2,-0.6234416961669922
197,4,3,-0.697662889957428
197,4,4,-0.33892711997032166
197,4,5,-0.4255185127258301
197,4,6,-0.4804971516132355
197,4,7,-0.462629109621048
197,4,8,-0.2385910302400589
197,4,9,-0.8337350487709045
197,4,10,-0.7443946599960327
197,4,11,-0.6110714673995972
197,5,0,-0.1836123913526535
197,5,1,-0.6234416961669922
197,5,2,-0.697662889957428
197,5,3,-0.33892711997032166
197,5,4,-0.4255185127258301
197,5,5,-0.4804971516132355
197,5,6,-0.462629109621048
197,5,7,-0.2385910302400589
197,5,8,-0.8337350487709045
197,5,9,-0.7443946599960327
197,5,10,-0.6110714673995972
197,5,11,-0.23309318721294403
197,6,0,-0.6234416961669922
197,6,1,-0.697662889957428
197,6,2,-0.33892711997032166
197,6,3,-0.4255185127258301
197,6,4,-0.4804971516132355
197,6,5,-0.462629109621048
197,6,6,-0.2385910302400589
197,6,7,-0.8337350487709045
197,6,8,-0.7443946599960327
197,6,9,-0.6110714673995972
197,6,10,-0.23309318721294403
197,6,11,-0.6234416961669922
197,7,0,-0.697662889957428
197,7,1,-0.33892711997032166
197,7,2,-0.4255185127258301
197,7,3,-0.4804971516132355
197,7,4,-0.462629109621048
197,7,5,-0.2385910302400589
197,7,6,-0.8337350487709045
197,7,7,-0.7443946599960327
197,7,8,-0.6110714673995972
197,7,9,-0.23309318721294403
197,7,10,-0.6234416961669922
197,7,11,-0.7162181735038757
197,8,0,-0.33892711997032166
197,8,1,-0.4255185127258301
197,8,2,-0.4804971516132355
197,8,3,-0.462629109621048
197,8,4,-0.2385910302400589
197,8,5,-0.8337350487709045
197,8,6,-0.7443946599960327
197,8,7,-0.6110714673995972
197,8,8,-0.23309318721294403
197,8,9,-0.6234416961669922
197,8,10,-0.7162181735038757
197,8,11,-0.8103691935539246
197,9,0,-0.4255185127258301
197,9,1,-0.4804971516132355
197,9,2,-0.462629109621048
197,9,3,-0.2385910302400589
197,9,4,-0.8337350487709045
197,9,5,-0.7443946599960327
197,9,6,-0.6110714673995972
197,9,7,-0.23309318721294403
197,9,8,-0.6234416961669922
197,9,9,-0.7162181735038757
197,9,10,-0.8103691935539246
197,9,11,-0.733398973941803
197,10,0,-0.4804971516132355
197,10,1,-0.462629109621048
197,10,2,-0.2385910302400589
197,10,3,-0.8337350487709045
197,10,4,-0.7443946599960327
197,10,5,-0.6110714673995972
197,10,6,-0.23309318721294403
197,10,7,-0.6234416961669922
197,10,8,-0.7162181735038757
197,10,9,-0.8103691935539246
197,10,10,-0.733398973941803
197,10,11,-0.6517165303230286
197,11,0,-0.462629109621048
197,11,1,-0.2385910302400589
197,11,2,-0.8337350487709045
197,11,3,-0.7443946599960327
197,11,4,-0.6110714673995972
197,11,5,-0.23309318721294403
197,11,6,-0.6234416961669922
197,11,7,-0.7162181735038757
197,11,8,-0.8103691935539246
197,11,9,-0.733398973941803
197,11,10,-0.6517165303230286
197,11,11,-0.6289395093917847
197,12,0,-0.2385910302400589
197,12,1,-0.8337350487709045
197,12,2,-0.7443946599960327
197,12,3,-0.6110714673995972
197,12,4,-0.23309318721294403
197,12,5,-0.6234416961669922
197,12,6,-0.7162181735038757
197,12,7,-0.8103691935539246
197,12,8,-0.733398973941803
197,12,9,-0.6517165303230286
197,12,10,-0.6289395093917847
197,12,11,-0.5739609003067017
197,13,0,-0.8337350487709045
197,13,1,-0.7443946599960327
197,13,2,-0.6110714673995972
197,13,3,-0.23309318721294403
197,13,4,-0.6234416961669922
197,13,5,-0.7162181735038757
197,13,6,-0.8103691935539246
197,13,7,-0.733398973941803
197,13,8,-0.6517165303230286
197,13,9,-0.6289395093917847
197,13,10,-0.5739609003067017
197,13,11,-0.8028095960617065
197,14,0,-0.7443946599960327
197,14,1,-0.6110714673995972
197,14,2,-0.23309318721294403
197,14,3,-0.6234416961669922
197,14,4,-0.7162181735038757
197,14,5,-0.8103691935539246
197,14,6,-0.733398973941803
197,14,7,-0.6517165303230286
197,14,8,-0.6289395093917847
197,14,9,-0.5739609003067017
197,14,10,-0.8028095960617065
197,14,11,-1.1739155054092407
197,15,0,-0.6110714673995972
197,15,1,-0.23309318721294403
197,15,2,-0.6234416961669922
197,15,3,-0.7162181735038757
197,15,4,-0.8103691935539246
197,15,5,-0.733398973941803
197,15,6,-0.6517165303230286
197,15,7,-0.6289395093917847
197,15,8,-0.5739609003067017
197,15,9,-0.8028095960617065
197,15,10,-1.1739155054092407
197,15,11,-0.9972966909408569
197,16,0,-0.23309318721294403
197,16,1,-0.6234416961669922
197,16,2,-0.7162181735038757
197,16,3,-0.8103691935539246
197,16,4,-0.733398973941803
197,16,5,-0.6517165303230286
197,16,6,-0.6289395093917847
197,16,7,-0.5739609003067017
197,16,8,-0.8028095960617065
197,16,9,-1.1739155054092407
197,16,10,-0.9972966909408569
197,16,11,-0.9698072671890259
197,17,0,-0.6234416961669922
197,17,1,-0.7162181735038757
197,17,2,-0.8103691935539246
197,17,3,-0.733398973941803
197,17,4,-0.6517165303230286
197,17,5,-0.6289395093917847
197,17,6,-0.5739609003067017
197,17,7,-0.8028095960617065
197,17,8,-1.1739155054092407
197,17,9,-0.9972966909408569
197,17,10,-0.9698072671890259
197,17,11,-0.6914777755737305
197,18,0,-0.7162181735038757
197,18,1,-0.8103691935539246
197,18,2,-0.733398973941803
197,18,3,-0.6517165303230286
197,18,4,-0.6289395093917847
197,18,5,-0.5739609003067017
197,18,6,-0.8028095960617065
197,18,7,-1.1739155054092407
197,18,8,-0.9972966909408569
197,18,9,-0.9698072671890259
197,18,10,-0.6914777755737305
197,18,11,-0.7904393672943115
197,19,0,-0.8103691935539246
197,19,1,-0.733398973941803
197,19,2,-0.6517165303230286
197,19,3,-0.6289395093917847
197,19,4,-0.5739609003067017
197,19,5,-0.8028095960617065
197,19,6,-1.1739155054092407
197,19,7,-0.9972966909408569
197,19,8,-0.9698072671890259
197,19,9,-0.6914777755737305
197,19,10,-0.7904393672943115
197,19,11,-1.3038026094436646
197,20,0,-0.733398973941803
197,20,1,-0.6517165303230286
197,20,2,-0.6289395093917847
197,20,3,-0.5739609003067017
197,20,4,-0.8028095960617065
197,20,5,-1.1739155054092407
197,20,6,-0.9972966909408569
197,20,7,-0.9698072671890259
197,20,8,-0.6914777755737305
197,20,9,-0.7904393672943115
197,20,10,-1.3038026094436646
197,20,11,-0.9423178434371948
197,21,0,-0.6517165303230286
197,21,1,-0.6289395093917847
197,21,2,-0.5739609003067017
197,21,3,-0.8028095960617065
197,21,4,-1.1739155054092407
197,21,5,-0.9972966909408569
197,21,6,-0.9698072671890259
197,21,7,-0.6914777755737305
197,21,8,-0.7904393672943115
197,21,9,-1.3038026094436646
197,21,10,-0.9423178434371948
197,21,11,-0.8275499939918518
197,22,0,-0.6289395093917847
197,22,1,-0.5739609003067017
197,22,2,-0.8028095960617065
197,22,3,-1.1739155054092407
197,22,4,-0.9972966909408569
197,22,5,-0.9698072671890259
197,22,6,-0.6914777755737305
197,22,7,-0.7904393672943115
197,22,8,-1.3038026094436646
197,22,9,-0.9423178434371948
197,22,10,-0.8275499939918518
197,22,11,-1.2117133140563965
197,23,0,-0.5739609003067017
197,23,1,-0.8028095960617065
197,23,2,-1.1739155054092407
197,23,3,-0.9972966909408569
197,23,4,-0.9698072671890259
197,23,5,-0.6914777755737305
197,23,6,-0.7904393672943115
197,23,7,-1.3038026094436646
197,23,8,-0.9423178434371948
197,23,9,-0.8275499939918518
197,23,10,-1.2117133140563965
197,23,11,-1.0996943712234497
198,0,0,0.7620205283164978
198,0,1,0.624573826789856
198,0,2,0.6073930263519287
198,0,3,0.39366358518600464
198,0,4,0.585303544998169
198,0,5,0.624573826789856
198,0,6,0.696045994758606
198,0,7,0.4836910665035248
198,0,8,0.7929460406303406
198,0,9,0.7063546180725098
198,0,10,0.6905483603477478
198,0,11,0.6135781407356262
198,1,0,0.624573826789856
198,1,1,0.6073930263519287
198,1,2,0.39366358518600464
198,1,3,0.585303544998169
198,1,4,0.624573826789856
198,1,5,0.696045994758606
198,1,6,0.4836910665035248
198,1,7,0.7929460406303406
198,1,8,0.7063546180725098
198,1,9,0.6905483603477478
198,1,10,0.6135781407356262
198,1,11,0.6850503087043762
